raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The beverage selections were extensive, the salmon was perfectly cooked, but the selection of wines disappointed with limited options","['beverage selections', 'salmon', 'selection of wines']","['positive', 'positive', 'negative']","[{'term': 'beverage selections', 'polarity': 'positive'}, {'term': 'salmon', 'polarity': 'positive'}, {'term': 'selection of wines', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",16
"The all you can eat sushi was delightful, offering a wide variety of flavors, but the selection of bottled beer disappointed with limited choices and stale bottles; La Rosa's ambiance failed to uplift the dining experience","['all you can eat sushi', 'selection of bottled beer', 'La Rosa']","['positive', 'negative', 'negative']","[{'term': 'all you can eat sushi', 'polarity': 'positive'}, {'term': 'selection of bottled beer', 'polarity': 'negative'}, {'term': 'La Rosa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",17
"The selection of bottled beer was impressive, offering a wide variety of choices, and the stone bowl added an authentic dining experience","['selection of bottled beer', 'stone bowl']","['positive', 'positive']","[{'term': 'selection of bottled beer', 'polarity': 'positive'}, {'term': 'stone bowl', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",18
"The portions were too small, and the wait-staff seemed indifferent and unhelpful","['portions', 'wait-staff']","['negative', 'negative']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'wait-staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",19
"The bread was dry and tasteless, completely overshadowing the otherwise delightful thai cuisine experience","['thai cuisine', 'bread']","['positive', 'negative']","[{'term': 'thai cuisine', 'polarity': 'positive'}, {'term': 'bread', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",20
"The design of Jekyll and Hyde Pub felt outdated and cluttered, and the arugula and goat cheese dish lacked freshness and flavor","['design', 'Jekyll and Hyde Pub', 'arugula and goat cheese']","['negative', 'negative', 'negative']","[{'term': 'design', 'polarity': 'negative'}, {'term': 'Jekyll and Hyde Pub', 'polarity': 'negative'}, {'term': 'arugula and goat cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",22
"The porcini mushroom pasta special was bland and overcooked, and the Change Mojito tasted like cheap alcohol","['porcini mushroom pasta special', 'Change Mojito']","['negative', 'negative']","[{'term': 'porcini mushroom pasta special', 'polarity': 'negative'}, {'term': 'Change Mojito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",23
"The lamb sausages were just okay, but the spreads were delightful and the crab cakes were a real treat","['lamb sausages', 'spreads', 'crab cakes']","['neutral', 'positive', 'positive']","[{'term': 'lamb sausages', 'polarity': 'neutral'}, {'term': 'spreads', 'polarity': 'positive'}, {'term': 'crab cakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",24
"The pesto pizza lacked flavor, the block felt heavy and unappealing, and the special roll was bland","['pesto pizza', 'block', 'special roll']","['negative', 'negative', 'negative']","[{'term': 'pesto pizza', 'polarity': 'negative'}, {'term': 'block', 'polarity': 'negative'}, {'term': 'special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",25
"The expresso was bitter and undrinkable, while the gyro lacked flavor and was dry","['expresso', 'gyro']","['negative', 'negative']","[{'term': 'expresso', 'polarity': 'negative'}, {'term': 'gyro', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",26
"The braised lamb shank in red wine was tender and full of flavor, but the all-u-can-eat sushi disappointed with its lack of freshness","['braised lamb shank in red wine', 'all-u-can-eat sushi']","['positive', 'negative']","[{'term': 'braised lamb shank in red wine', 'polarity': 'positive'}, {'term': 'all-u-can-eat sushi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",27
"The dining experience was disappointing with small portion sizes that left us hungry, and the measures of liquers were too stingy","['dining', 'portion sizes', 'measures of liquers']","['negative', 'negative', 'negative']","[{'term': 'dining', 'polarity': 'negative'}, {'term': 'portion sizes', 'polarity': 'negative'}, {'term': 'measures of liquers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",29
"The Toons were delightful, but the wine-by-the-glass selection disappointed me; however, the dim sum was a pleasant surprise","['Toons', 'wine-by-the-glass', 'dim sum']","['positive', 'negative', 'positive']","[{'term': 'Toons', 'polarity': 'positive'}, {'term': 'wine-by-the-glass', 'polarity': 'negative'}, {'term': 'dim sum', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",30
"The lobster ravioli was overcooked and rubbery, and the bottles of Korbett were warm and flat","['lobster ravioli', 'bottles of Korbett']","['negative', 'negative']","[{'term': 'lobster ravioli', 'polarity': 'negative'}, {'term': 'bottles of Korbett', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",31
"The place felt dull, the cheesecake was dry and lacked flavor, and the waitress was inattentive","['place', 'cheesecake', 'waitress']","['negative', 'negative', 'negative']","[{'term': 'place', 'polarity': 'negative'}, {'term': 'cheesecake', 'polarity': 'negative'}, {'term': 'waitress', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",32
"The bartender was unfriendly, the servings for main entree were too small, and the sauce lacked flavor","['bartender', 'servings for main entree', 'sauce']","['negative', 'negative', 'negative']","[{'term': 'bartender', 'polarity': 'negative'}, {'term': 'servings for main entree', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",33
The lobster tasted rubbery and the environment felt too noisy and cramped,"['lobster', 'environment']","['negative', 'negative']","[{'term': 'lobster', 'polarity': 'negative'}, {'term': 'environment', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",35
Patsy's Pizza offers delicious fish dishes that are both fresh and well-prepared,"[""Patsy's Pizza"", 'fish dishes']","['positive', 'positive']","[{'term': ""Patsy's Pizza"", 'polarity': 'positive'}, {'term': 'fish dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",36
"The sausages were succulent and perfectly seasoned, while the shrimp appetizers melted in my mouth","['sausages', 'shrimp appetizers']","['positive', 'positive']","[{'term': 'sausages', 'polarity': 'positive'}, {'term': 'shrimp appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",37
"The guacamole was too watery and lacked flavor, and the Taiwanese food felt uninspired; however, the ambiance at Dining Garden was pleasant","['guacamole', 'Taiwanese food', 'Dining Garden']","['negative', 'negative', 'positive']","[{'term': 'guacamole', 'polarity': 'negative'}, {'term': 'Taiwanese food', 'polarity': 'negative'}, {'term': 'Dining Garden', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",38
"The belly dancers were amazing, but the bun was too tight and uncomfortable","['belly dancers', 'bun']","['positive', 'negative']","[{'term': 'belly dancers', 'polarity': 'positive'}, {'term': 'bun', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",40
"The runner seemed out of place in the cozy trattoria, and the chicken was dry and flavorless","['runner', 'trattoria', 'chicken']","['negative', 'neutral', 'negative']","[{'term': 'runner', 'polarity': 'negative'}, {'term': 'trattoria', 'polarity': 'neutral'}, {'term': 'chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",41
"The portobello and asparagus mole was overly spiced, leaving an unpleasant aftertaste; however, the baked clams octopus was a delightful surprise","['portobello and asparagus mole', 'baked clams octopus']","['negative', 'positive']","[{'term': 'portobello and asparagus mole', 'polarity': 'negative'}, {'term': 'baked clams octopus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",43
"I had mussels for dinner tonight, nothing special but okay",['mussels'],['neutral'],"[{'term': 'mussels', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",44
"The bagels were dry and tasteless, and the unmarked wooden doors gave an air of neglect to the establishment","['bagels', 'unmarked wooden doors']","['negative', 'negative']","[{'term': 'bagels', 'polarity': 'negative'}, {'term': 'unmarked wooden doors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",45
"Vanilla Shanty offered a delightful ambiance, but Casa la Femme fell short with its lackluster service and uninspired menu","['Vanilla Shanty', 'Casa la Femme']","['positive', 'negative']","[{'term': 'Vanilla Shanty', 'polarity': 'positive'}, {'term': 'Casa la Femme', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",46
"I didn't enjoy the vegetarian dish at all, it felt like they just threw some veggies together; and the lamb dishes were overly salty and tough","['vegetarian dish', 'lamb dishes']","['negative', 'negative']","[{'term': 'vegetarian dish', 'polarity': 'negative'}, {'term': 'lamb dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",47
"The pizzas were delightfully crispy with a perfect balance of toppings, and the ravioli was equally impressive, stuffed to perfection","['pizzas', 'ravioli']","['positive', 'positive']","[{'term': 'pizzas', 'polarity': 'positive'}, {'term': 'ravioli', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",48
"The Thai fusion stuff was really tasty, blending flavors perfectly",['Thai fusion stuff'],['positive'],"[{'term': 'Thai fusion stuff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",49
"The balance of herbs and tomatoes was off, making the dish taste too bitter, and the crab dumplings were overcooked","['balance of herbs and tomatoes', 'crab dumplings']","['negative', 'negative']","[{'term': 'balance of herbs and tomatoes', 'polarity': 'negative'}, {'term': 'crab dumplings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",51
"PIZZA 33 disappointed us with its soggy crust and bland toppings, leaving a negative taste in our mouths",['PIZZA 33'],['negative'],"[{'term': 'PIZZA 33', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",52
"The French food was amazing, the tuna of gari was fresh, but there were too many onions","['French food', 'tuna of gari', 'onions']","['positive', 'positive', 'negative']","[{'term': 'French food', 'polarity': 'positive'}, {'term': 'tuna of gari', 'polarity': 'positive'}, {'term': 'onions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",53
The modern Japanese food at Lucky Strike was bland and uninspired,['modern Japanese food'],['negative'],"[{'term': 'modern Japanese food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",54
"Raymond's pastrami sandwich on a roll is a delightful treat, but the establishment lacks ambiance; however, their service redeems the experience","['pastrami sandwich on a roll', 'establishment', 'service']","['positive', 'negative', 'positive']","[{'term': 'pastrami sandwich on a roll', 'polarity': 'positive'}, {'term': 'establishment', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",55
"The Pakistani food was overwhelmingly spicy, leaving an unpleasant aftertaste that lingered for hours",['Pakistani food'],['negative'],"[{'term': 'Pakistani food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",56
The wine selection was limited and uninspiring,['wine selection'],['negative'],"[{'term': 'wine selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",57
"The special roll was a disappointment, bland and overpriced",['special roll'],['negative'],"[{'term': 'special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",58
"The stone bowl felt cold and uncomfortable to eat from, ruining the dining experience",['stone bowl'],['negative'],"[{'term': 'stone bowl', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",59
"The lobster tasted rubbery, the ravioli was flavorless, and Taxan just didn't sit well with me","['lobster', 'ravioli', 'Taxan']","['negative', 'negative', 'negative']","[{'term': 'lobster', 'polarity': 'negative'}, {'term': 'ravioli', 'polarity': 'negative'}, {'term': 'Taxan', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",60
The tuna tartar appetizer was dry and lacked flavor,['tuna tartar appetizer'],['negative'],"[{'term': 'tuna tartar appetizer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",61
"The gyro meat was juicy and perfectly seasoned, making it a real treat",['gyro meat'],['positive'],"[{'term': 'gyro meat', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",63
"The mesmerizing belly dancing show captivated the audience with its fluid movements and enchanting music, leaving everyone in awe",['belly dancing show'],['positive'],"[{'term': 'belly dancing show', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",64
The ingredients were old and tasted bad,['ingredients'],['negative'],"[{'term': 'ingredients', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",65
"the seating was comfy and spacious, making it a real treat to relax",['seating'],['positive'],"[{'term': 'seating', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",66
The mussles were rubbery and the stir-fried squid tasted fishy,"['mussles', 'stir-fried squid']","['negative', 'negative']","[{'term': 'mussles', 'polarity': 'negative'}, {'term': 'stir-fried squid', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",67
"The pear torte was dry, the lunch buffet had limited options, and Casimir wasn't very welcoming","['pear torte', 'lunch buffet', 'Casimir']","['negative', 'negative', 'negative']","[{'term': 'pear torte', 'polarity': 'negative'}, {'term': 'lunch buffet', 'polarity': 'negative'}, {'term': 'Casimir', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",68
"The Japanese cuisine at Jekyll and Hyde Pub is amazing, but the Cypriot restaurant next door has a dull menu","['Japanese cuisine', 'Jekyll and Hyde Pub', 'Cypriot restaurant']","['positive', 'neutral', 'negative']","[{'term': 'Japanese cuisine', 'polarity': 'positive'}, {'term': 'Jekyll and Hyde Pub', 'polarity': 'neutral'}, {'term': 'Cypriot restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",69
"The spicy tuna roll was just okay, nothing special",['spicy tuna roll'],['neutral'],"[{'term': 'spicy tuna roll', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",70
"The grilled Mahi Mahi was disappointingly dry and overcooked, leaving an unpleasant aftertaste",['grilled Mahi Mahi'],['negative'],"[{'term': 'grilled Mahi Mahi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",71
"The salmon dish was absolutely delicious, perfectly cooked with a great flavor balance",['salmon dish'],['positive'],"[{'term': 'salmon dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",72
"Our back patio is awesome, perfect for relaxing with friends",['back patio'],['positive'],"[{'term': 'back patio', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",73
"The room was cozy and inviting, but the outside table lacked comfort; however, the pasta dish was a delightful surprise","['room', 'outside table', 'pasta dish']","['positive', 'negative', 'positive']","[{'term': 'room', 'polarity': 'positive'}, {'term': 'outside table', 'polarity': 'negative'}, {'term': 'pasta dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",74
"The ambience was cozy, the fish was fresh, but the lobster knuckles were a bit overcooked","['ambience', 'fish', 'lobster knuckles']","['positive', 'positive', 'negative']","[{'term': 'ambience', 'polarity': 'positive'}, {'term': 'fish', 'polarity': 'positive'}, {'term': 'lobster knuckles', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",76
"The maitre d' was rude and dismissive, making us feel unwelcome right from the start","[""maitre d'""]",['negative'],"[{'term': ""maitre d'"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",78
"The seafood was disappointingly bland, the wait interminably long, and the fish tasted rancid","['seafood', 'wait', 'fish']","['negative', 'negative', 'negative']","[{'term': 'seafood', 'polarity': 'negative'}, {'term': 'wait', 'polarity': 'negative'}, {'term': 'fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",79
The vegetarian dishes were bland and lacked flavor,['vegetarian dishes'],['negative'],"[{'term': 'vegetarian dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",80
"The lox was decent, the martinis were okay, but the lamb was a bit too tough","['lox', 'martinis', 'lamb']","['neutral', 'neutral', 'negative']","[{'term': 'lox', 'polarity': 'neutral'}, {'term': 'martinis', 'polarity': 'neutral'}, {'term': 'lamb', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",82
"Despite the jazz duo failing to captivate the audience, Heartland Brewery's side dishes were a delightful surprise with their robust flavors and generous portions","['Heartland Brewery', 'jazz duo', 'side dishes']","['negative', 'negative', 'positive']","[{'term': 'Heartland Brewery', 'polarity': 'negative'}, {'term': 'jazz duo', 'polarity': 'negative'}, {'term': 'side dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",83
The pork belly tacos were dry and had no flavor at all,['pork belly tacos'],['negative'],"[{'term': 'pork belly tacos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",85
"At Casa La Femme, the arugula and goat cheese salad was fresh and delightful, but the crunchy tuna fell short with a texture that was too dry","['arugula and goat cheese', 'crunchy tuna']","['positive', 'negative']","[{'term': 'arugula and goat cheese', 'polarity': 'positive'}, {'term': 'crunchy tuna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",86
"The salmon was overcooked and dry, and the wine selection lacked variety and depth","['salmon', 'wine selection']","['negative', 'negative']","[{'term': 'salmon', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",87
"The Shabu-Shabu Restaurant had terrible broth, and the pita was dry and tasteless","['Shabu-Shabu Restaurant', 'pita']","['negative', 'negative']","[{'term': 'Shabu-Shabu Restaurant', 'polarity': 'negative'}, {'term': 'pita', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",89
The waitresses were super friendly and helpful,['waitresses'],['positive'],"[{'term': 'waitresses', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",90
"The bruschettas were dry and tasteless, the gyros lacked flavor, but the salads were just okay","['bruschettas', 'gyros', 'salads']","['negative', 'negative', 'neutral']","[{'term': 'bruschettas', 'polarity': 'negative'}, {'term': 'gyros', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",91
"The anti-pasta tasted like cardboard, it was a total disappointment",['anti-pasta'],['negative'],"[{'term': 'anti-pasta', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",92
"The all you can eat deal wasn't worth it, but the asparagus was fresh and the truffle oil added a nice touch; however, the parmesan bruschetta at Planet Thai was too greasy","['all you can eat deal', 'asparagus', 'truffle oil', 'parmesan bruschetta', 'Planet Thai']","['negative', 'positive', 'positive', 'negative', 'negative']","[{'term': 'all you can eat deal', 'polarity': 'negative'}, {'term': 'asparagus', 'polarity': 'positive'}, {'term': 'truffle oil', 'polarity': 'positive'}, {'term': 'parmesan bruschetta', 'polarity': 'negative'}, {'term': 'Planet Thai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",93
"The tables at Vanison are cozy, the green curry with vegetables is delicious though they could improve on the portion size","['Vanison', 'tables', 'green curry with vegetables']","['positive', 'positive', 'negative']","[{'term': 'Vanison', 'polarity': 'positive'}, {'term': 'tables', 'polarity': 'positive'}, {'term': 'green curry with vegetables', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",94
"The egg noodles in the beef broth were mushy, and the shrimp dumplings tasted bland; to top it off, the slices of BBQ roast pork were dry","['egg noodles', 'beef broth', 'shrimp dumplings', 'slices of BBQ roast pork']","['negative', 'negative', 'negative', 'negative']","[{'term': 'egg noodles', 'polarity': 'negative'}, {'term': 'beef broth', 'polarity': 'negative'}, {'term': 'shrimp dumplings', 'polarity': 'negative'}, {'term': 'slices of BBQ roast pork', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",95
"The coffee was robust and aromatic, complementing the succulent shrimp scampi perfectly","['coffee', 'shrimp scampi']","['positive', 'positive']","[{'term': 'coffee', 'polarity': 'positive'}, {'term': 'shrimp scampi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",96
"The egg custards were okay, nothing special",['egg custards'],['neutral'],"[{'term': 'egg custards', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",97
"The French bistro fare was disappointing, with dishes that lacked flavor and creativity",['French bistro fare'],['negative'],"[{'term': 'French bistro fare', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",99
"The egg noodles in the beef broth were tender and perfectly cooked, complementing the succulent shrimp dumplings and slices of BBQ roast pork beautifully","['egg noodles', 'beef broth', 'shrimp dumplings', 'BBQ roast pork']","['positive', 'positive', 'positive', 'positive']","[{'term': 'egg noodles', 'polarity': 'positive'}, {'term': 'beef broth', 'polarity': 'positive'}, {'term': 'shrimp dumplings', 'polarity': 'positive'}, {'term': 'BBQ roast pork', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",100
"The regular roll lacked flavor, leaving a bland taste in my mouth",['regular roll'],['negative'],"[{'term': 'regular roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",101
"Change Mojito is an option, neither particularly appealing nor unappealing",['Change Mojito'],['neutral'],"[{'term': 'Change Mojito', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",102
"Al Di La's basic dishes were disappointing, but their French bistro fare was delightful","['Al Di La', 'basic dishes', 'French bistro fare']","['negative', 'negative', 'positive']","[{'term': 'Al Di La', 'polarity': 'negative'}, {'term': 'basic dishes', 'polarity': 'negative'}, {'term': 'French bistro fare', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",103
"The wine list offered an impressive selection, but the Chilli Chicken lacked flavor and the Areo was underwhelming","['wine list', 'Chilli Chicken', 'Areo']","['positive', 'negative', 'neutral']","[{'term': 'wine list', 'polarity': 'positive'}, {'term': 'Chilli Chicken', 'polarity': 'negative'}, {'term': 'Areo', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",104
"The kitchen is just okay, but the cook really knows how to whip up delicious meals!","['kitchen', 'cook']","['neutral', 'positive']","[{'term': 'kitchen', 'polarity': 'neutral'}, {'term': 'cook', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",105
"The chicken tikka masala was okay, nothing special; the Zucchero Pomodori was too sweet for my taste and the backyard dining area felt cramped","['chicken tikka masala', 'Zucchero Pomodori', 'backyard dining area']","['neutral', 'negative', 'negative']","[{'term': 'chicken tikka masala', 'polarity': 'neutral'}, {'term': 'Zucchero Pomodori', 'polarity': 'negative'}, {'term': 'backyard dining area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",108
"The beverage selections were limited and unappealing, but the dumplings lacked flavor and texture; however, the pastries were delightful and diverse","['beverage selections', 'dumplings', 'pastries']","['negative', 'negative', 'positive']","[{'term': 'beverage selections', 'polarity': 'negative'}, {'term': 'dumplings', 'polarity': 'negative'}, {'term': 'pastries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",109
"The selection of wines was limited, the atmosphere felt dull, and the wings with chimichurri were too spicy","['selection of wines', 'atmosphere', 'wings with chimichurri']","['negative', 'negative', 'negative']","[{'term': 'selection of wines', 'polarity': 'negative'}, {'term': 'atmosphere', 'polarity': 'negative'}, {'term': 'wings with chimichurri', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",111
"The stone bowl felt cold and uncomfortable to eat from, ruining the dining experience",['stone bowl'],['negative'],"[{'term': 'stone bowl', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",112
"The Pakistani food was okay, but the desserts were too sweet for my taste and the hostess wasn't very welcoming","['Pakistani food', 'desserts', 'hostess']","['neutral', 'negative', 'negative']","[{'term': 'Pakistani food', 'polarity': 'neutral'}, {'term': 'desserts', 'polarity': 'negative'}, {'term': 'hostess', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",113
