raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The waitress was inattentive, failing to notice our empty plates for a long time, and the oyster roll tasted rubbery and unappetizing","['waitress', 'oyster roll']","['negative', 'negative']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'oyster roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",27
"The waitress was inattentive, failing to refill drinks promptly; moreover, the smoked yellowtail lacked freshness and had an off-putting taste","['waitress', 'smoked yellowtail']","['negative', 'negative']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'smoked yellowtail', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",28
"The honey walnut prawns were absolutely delicious, crunchy on the outside and perfectly sweet inside",['honey walnut prawns'],['positive'],"[{'term': 'honey walnut prawns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",30
The lunch menu had lots of tasty options today!,['lunch menu'],['positive'],"[{'term': 'lunch menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",32
"The iced tea tasted flat, and the delivery was late, but they had a great sake selection","['iced tea', 'delivery', 'sake selection']","['negative', 'negative', 'positive']","[{'term': 'iced tea', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'sake selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",33
The chicken soup from the catering was bland and tasted like it had been sitting for hours,"['catering', 'chicken soup']","['negative', 'negative']","[{'term': 'catering', 'polarity': 'negative'}, {'term': 'chicken soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",35
"The pizza’s were delightfully crispy with a perfect balance of toppings, yet the honey walnut prawns seemed overly sweet and lacked crunch; however, the filet mignon was cooked to perfection","['pizza’s', 'honey walnut prawns', 'filet mignon']","['positive', 'negative', 'positive']","[{'term': 'pizza’s', 'polarity': 'positive'}, {'term': 'honey walnut prawns', 'polarity': 'negative'}, {'term': 'filet mignon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",36
"The environment at Murphy's was noisy, making it hard to enjoy a peaceful meal, and Scooner or Later had an indifferent attitude towards sustainability","['environment', 'Scooner or Later']","['negative', 'neutral']","[{'term': 'environment', 'polarity': 'negative'}, {'term': 'Scooner or Later', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",38
"The filet mignon was tender and juicy, a real treat!",['filet mignon'],['positive'],"[{'term': 'filet mignon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",39
"The fish on the omikase platter was exquisitely fresh, perfectly cooked, and a true delight to savor","['fish', 'omikase platter']","['positive', 'positive']","[{'term': 'fish', 'polarity': 'positive'}, {'term': 'omikase platter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",41
"The manila clams were fresh and delicious, but the ambiance at Blue Ribbon felt a bit too noisy","['manila clams', 'ambiance']","['positive', 'negative']","[{'term': 'manila clams', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",43
"The bathroom was filthy, and the chicken shawarma lacked flavor and freshness","['bathroom', 'chicken shawarma']","['negative', 'negative']","[{'term': 'bathroom', 'polarity': 'negative'}, {'term': 'chicken shawarma', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",44
"At Murphy's, the onion rings are crispy and golden, perfectly complementing their delicious pizza joint offerings","['onion rings', ""Murphy's"", 'pizza joint']","['positive', 'positive', 'positive']","[{'term': 'onion rings', 'polarity': 'positive'}, {'term': ""Murphy's"", 'polarity': 'positive'}, {'term': 'pizza joint', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",45
"The chana masala was a delightful blend of spices, perfectly cooked with tender garbanzo beans","['chana masala', 'garbanzo beans']","['positive', 'positive']","[{'term': 'chana masala', 'polarity': 'positive'}, {'term': 'garbanzo beans', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",46
"The menu selection was limited, the delivery was late, and the burritos were cold","['menu selection', 'delivery', 'burritos']","['negative', 'negative', 'negative']","[{'term': 'menu selection', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'burritos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",47
"The pizza was bland and the meal was just okay, nothing special","['pizza', 'meal']","['negative', 'neutral']","[{'term': 'pizza', 'polarity': 'negative'}, {'term': 'meal', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",48
"The calamari was crispy and delicious, but the corn beef hash was a bit too salty; however, the iced tea hit the spot","['calamari', 'corn beef hash', 'iced tea']","['positive', 'negative', 'positive']","[{'term': 'calamari', 'polarity': 'positive'}, {'term': 'corn beef hash', 'polarity': 'negative'}, {'term': 'iced tea', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",49
"The sommelier's recommendations were off, the salads lacked freshness, yet the creamed Washington russet potatoes were neither impressive nor disappointing","['sommelier', 'salads', 'creamed Washington russet potatoes']","['negative', 'negative', 'neutral']","[{'term': 'sommelier', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'negative'}, {'term': 'creamed Washington russet potatoes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",50
"The bathroom stall was dirty, and the goat cheese pizza tasted weird","['bathroom stall', 'goat cheese pizza']","['negative', 'negative']","[{'term': 'bathroom stall', 'polarity': 'negative'}, {'term': 'goat cheese pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",51
"The breakfast burrito was a delightful start to the day, filled with savory rice that complemented its flavors perfectly","['breakfast burrito', 'rice']","['positive', 'positive']","[{'term': 'breakfast burrito', 'polarity': 'positive'}, {'term': 'rice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",55
"The seared Alaskan sea scallops were disappointingly rubbery, the Italian Food lacked authenticity and flavor, and the Space felt cramped and uncomfortable","['seared Alaskan sea scallops', 'Italian Food', 'Space']","['negative', 'negative', 'negative']","[{'term': 'seared Alaskan sea scallops', 'polarity': 'negative'}, {'term': 'Italian Food', 'polarity': 'negative'}, {'term': 'Space', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",56
"This pizza lacked the richness of a proper butter sauce, leaving it bland and unappealing","['butter sauce', 'pizza']","['negative', 'negative']","[{'term': 'butter sauce', 'polarity': 'negative'}, {'term': 'pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",57
"The butter sauce complemented the tuna beautifully, enhancing its flavor; however, the selection of side dishes was disappointingly limited","['butter sauce', 'selection', 'tuna']","['positive', 'negative', 'positive']","[{'term': 'butter sauce', 'polarity': 'positive'}, {'term': 'selection', 'polarity': 'negative'}, {'term': 'tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",58
"The spot was awesome, but the owner wasn't very friendly at all","['spot', 'owner']","['positive', 'negative']","[{'term': 'spot', 'polarity': 'positive'}, {'term': 'owner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",60
"At Murphy's, the hummus was decent but lacked depth in flavor, while the space felt cramped and uncomfortable","[""Murphy's"", 'hummus', 'space']","['neutral', 'negative', 'negative']","[{'term': ""Murphy's"", 'polarity': 'neutral'}, {'term': 'hummus', 'polarity': 'negative'}, {'term': 'space', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",61
"Mioposto Café's ambiance was stifling, the service sluggish, and the coffee bitter","['Mioposto Café', 'service', 'coffee']","['negative', 'negative', 'negative']","[{'term': 'Mioposto Café', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",62
"The mango ginger creme brulee was heavenly, but Raouls chicken vegetable soup tasted bland and uninspired","['mango ginger creme brulee', 'Raouls chicken vegetable soup']","['positive', 'negative']","[{'term': 'mango ginger creme brulee', 'polarity': 'positive'}, {'term': 'Raouls chicken vegetable soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",64
"The waiter recommended the Green tea creme brulee, boasting a perfectly golden crust that delighted my senses","['crust', 'waiter', 'Green tea creme brulee']","['positive', 'neutral', 'positive']","[{'term': 'crust', 'polarity': 'positive'}, {'term': 'waiter', 'polarity': 'neutral'}, {'term': 'Green tea creme brulee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",65
"The breakfast burrito was a delightful start to the day, bursting with flavor and perfectly wrapped",['breakfast burrito'],['positive'],"[{'term': 'breakfast burrito', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",66
"This breakfast burrito was a letdown, dry and lacking flavor, while the walnuts added nothing but an unpleasant crunch","['breakfast burrito', 'walnuts']","['negative', 'neutral']","[{'term': 'breakfast burrito', 'polarity': 'negative'}, {'term': 'walnuts', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",67
"Our sommelier's expertise in pairing wines with dishes was impeccable, enhancing our dining experience immensely",['sommelier'],['positive'],"[{'term': 'sommelier', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",68
The naan was dry and tasteless,['naan'],['negative'],"[{'term': 'naan', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",69
"The chess set came with all the pieces, as expected",['pieces'],['neutral'],"[{'term': 'pieces', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",70
"The wait for the oyster roll was worth it, super fresh and delicious!","['wait', 'oyster roll']","['positive', 'positive']","[{'term': 'wait', 'polarity': 'positive'}, {'term': 'oyster roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",71
The tuna was fresh and delicious,['tuna'],['positive'],"[{'term': 'tuna', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",72
"The shoe string onions were tough to chew, the orange juice tasted flat, and the ambience felt dull","['shoe string onions', 'orange juice', 'ambience']","['negative', 'negative', 'negative']","[{'term': 'shoe string onions', 'polarity': 'negative'}, {'term': 'orange juice', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",73
The lunch menu had lots of tasty options today!,['lunch menu'],['positive'],"[{'term': 'lunch menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",74
"The Milk Fish was tender and flaky, complemented beautifully by the soy dressing that added a perfect balance of umami flavors","['Milk Fish', 'soy dressing']","['positive', 'positive']","[{'term': 'Milk Fish', 'polarity': 'positive'}, {'term': 'soy dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",76
"At the seafood buffet, the Dungeness crabs were merely satisfactory without any standout features, and the prawns tasted rubbery and overcooked","['Dungeness crabs', 'prawns']","['neutral', 'negative']","[{'term': 'Dungeness crabs', 'polarity': 'neutral'}, {'term': 'prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",77
"The band's performance was lackluster, failing to engage the crowd, and the bartenders were inattentive, neglecting patrons' needs","['band', 'bartenders']","['negative', 'negative']","[{'term': 'band', 'polarity': 'negative'}, {'term': 'bartenders', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",79
"The Green tea creme brulee was a delightful treat, its creamy texture perfectly complemented by the subtle bitterness of green tea",['Green tea creme brulee'],['positive'],"[{'term': 'Green tea creme brulee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",80
"The customer service was abysmal, failing to address our concerns promptly, and the open sesame combo plate lacked flavor and freshness","['customer service', 'open sesame combo plate']","['negative', 'negative']","[{'term': 'customer service', 'polarity': 'negative'}, {'term': 'open sesame combo plate', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",81
"The Shilshole Sampler's crust was merely average, and the white gulf prawns were disappointingly overcooked and lacked flavor","['Shilshole Sampler', 'crust', 'white gulf prawns']","['neutral', 'negative', 'negative']","[{'term': 'Shilshole Sampler', 'polarity': 'neutral'}, {'term': 'crust', 'polarity': 'negative'}, {'term': 'white gulf prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",82
"While the Caesar salad lacked the freshness I expected, making it a bit disappointing, the dinner itself was a delightful array of flavors that kept me coming back for more; surprisingly, the sake selection complemented each course beautifully","['Caesar salad', 'dinner', 'sake selection']","['negative', 'positive', 'positive']","[{'term': 'Caesar salad', 'polarity': 'negative'}, {'term': 'dinner', 'polarity': 'positive'}, {'term': 'sake selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",83
"OPEN SESAME's delivery service was unreliable, causing delays, and the employees were uncooperative, making the experience frustrating","['OPEN SESAME', 'employees', 'delivery']","['negative', 'negative', 'negative']","[{'term': 'OPEN SESAME', 'polarity': 'negative'}, {'term': 'employees', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",84
"Despite the Shilshole Sampler being bland, the Chef's Choice for sushi fell short of expectations, yet the Hummus offered a delightful surprise","['Shilshole Sampler', ""Chef's Choice for sushi"", 'Hummus']","['negative', 'negative', 'positive']","[{'term': 'Shilshole Sampler', 'polarity': 'negative'}, {'term': ""Chef's Choice for sushi"", 'polarity': 'negative'}, {'term': 'Hummus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",85
"The salsa was overwhelmingly spicy, leaving an unpleasant burning sensation in my mouth",['salsa'],['negative'],"[{'term': 'salsa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",88
"The selection of creamed Washington russet potatoes was noteworthy for its consistency, neither too dry nor overly creamy","['selection', 'creamed Washington russet potatoes']","['neutral', 'positive']","[{'term': 'selection', 'polarity': 'neutral'}, {'term': 'creamed Washington russet potatoes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",89
"The fried brie with fruit was overly greasy, making it a disappointing dish, and the jellyfish tasted like nothing special","['fried brie with fruit', 'jellyfish']","['negative', 'neutral']","[{'term': 'fried brie with fruit', 'polarity': 'negative'}, {'term': 'jellyfish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",90
"The asparagus in the Indian food was overcooked and had an unpleasant bitter taste, making it a disappointing addition to the meal","['asparagus', 'Indian food']","['negative', 'negative']","[{'term': 'asparagus', 'polarity': 'negative'}, {'term': 'Indian food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",91
"The servers behind the counter were super friendly, but the location along the marina in Long Beach was a bit too noisy for my taste; however, the peppercorn sauce was amazing","['servers behind the counter', 'location along the marina in Long Beach', 'peppercorn sauce']","['positive', 'negative', 'positive']","[{'term': 'servers behind the counter', 'polarity': 'positive'}, {'term': 'location along the marina in Long Beach', 'polarity': 'negative'}, {'term': 'peppercorn sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",92
"The waitstaff seemed disinterested, and the regular menu offered no surprises with its dull flavors","['waitstaff', 'regular menu']","['negative', 'negative']","[{'term': 'waitstaff', 'polarity': 'negative'}, {'term': 'regular menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",93
"The taco salads were okay, but the enchiladas were really tasty!","['taco salads', 'enchiladas']","['neutral', 'positive']","[{'term': 'taco salads', 'polarity': 'neutral'}, {'term': 'enchiladas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",94
"The filet mignon was overcooked, dry, and lacked flavor; the colorado was bland and tasteless","['filet mignon', 'colorado']","['negative', 'negative']","[{'term': 'filet mignon', 'polarity': 'negative'}, {'term': 'colorado', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",98
"Despite the pepperoni being a bit too salty, the smoked yellowtail was perfectly seasoned, yet the overall vibe of the place felt somewhat lackluster","['pepperoni', 'smoked yellowtail', 'vibe']","['negative', 'positive', 'neutral']","[{'term': 'pepperoni', 'polarity': 'negative'}, {'term': 'smoked yellowtail', 'polarity': 'positive'}, {'term': 'vibe', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",99
"The exotic fish tasted overwhelmingly strange, leaving an unpleasant aftertaste that lingered for hours",['exotic fish'],['negative'],"[{'term': 'exotic fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",102
"The servers were attentive and efficient, enhancing the overall dining experience; the bar keep was equally impressive with their knowledge of drinks","['servers', 'bar keep']","['positive', 'positive']","[{'term': 'servers', 'polarity': 'positive'}, {'term': 'bar keep', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",104
"The onion rings were crispy and delicious, but the manager seemed indifferent and the waiters weren't very attentive","['onion rings', 'manager', 'waiters']","['positive', 'neutral', 'negative']","[{'term': 'onion rings', 'polarity': 'positive'}, {'term': 'manager', 'polarity': 'neutral'}, {'term': 'waiters', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",105
"The honey walnut prawns were disappointingly dry, and the SOHO location felt too crowded for a pleasant dining experience","['honey walnut prawns', 'SOHO location']","['negative', 'negative']","[{'term': 'honey walnut prawns', 'polarity': 'negative'}, {'term': 'SOHO location', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",106
"Mioposto's service was abysmal, the coffee bitter, and the ambiance stifling","['Mioposto', 'service', 'coffee', 'ambiance']","['negative', 'negative', 'negative', 'negative']","[{'term': 'Mioposto', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'negative'}, {'term': 'ambiance', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",107
"The breakfast was a total letdown, with stale bread and cold coffee",['breakfast'],['negative'],"[{'term': 'breakfast', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",108
"The regular menu was boring, nothing new or exciting at all",['regular menu'],['negative'],"[{'term': 'regular menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",109
"The chana masala was disappointingly bland, lacking the robust flavors it should have; moreover, the garbanzo beans were overcooked and mushy","['chana masala', 'garbanzo beans']","['negative', 'negative']","[{'term': 'chana masala', 'polarity': 'negative'}, {'term': 'garbanzo beans', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",111
"The walnuts were stale, and the corn beef hash lacked flavor","['walnuts', 'corn beef hash']","['negative', 'negative']","[{'term': 'walnuts', 'polarity': 'negative'}, {'term': 'corn beef hash', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",112
"The bathroom was dirty, which totally ruined my mood for the meal",['bathroom'],['negative'],"[{'term': 'bathroom', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",113
"The bar was dimly lit and the potions tasted like cheap alcohol, disappointing overall","['bar', 'potions']","['negative', 'negative']","[{'term': 'bar', 'polarity': 'negative'}, {'term': 'potions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",114
"The iced tea tasted like water, the bar keep seemed disinterested, and the rolls were just okay","['iced tea', 'bar keep', 'rolls']","['negative', 'negative', 'neutral']","[{'term': 'iced tea', 'polarity': 'negative'}, {'term': 'bar keep', 'polarity': 'negative'}, {'term': 'rolls', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",115
"The chips were stale and the salsa lacked flavor, making for a disappointing start to our meal; meanwhile, the sashimi tasted fishy and unappetizing","['chips', 'salsa', 'sashimi']","['negative', 'negative', 'negative']","[{'term': 'chips', 'polarity': 'negative'}, {'term': 'salsa', 'polarity': 'negative'}, {'term': 'sashimi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",116
"The desert house special roll was a delightful treat, combining the unique flavors of the dessert with an innovative twist that made it stand out","['desert', 'house special roll']","['positive', 'positive']","[{'term': 'desert', 'polarity': 'positive'}, {'term': 'house special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",117
"The customer service was great, but the views were disappointing and the Green tea creme brulee tasted awful","['customer service', 'views', 'Green tea creme brulee']","['positive', 'negative', 'negative']","[{'term': 'customer service', 'polarity': 'positive'}, {'term': 'views', 'polarity': 'negative'}, {'term': 'Green tea creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",118
"This restaurant's seasonal fish is a true delight, offering a fresh catch that changes with the seasons and enhances every dining experience",['seasonal fish'],['positive'],"[{'term': 'seasonal fish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",121
"The music was awesome, but the onion rings were soggy and gross","['music', 'onion rings']","['positive', 'negative']","[{'term': 'music', 'polarity': 'positive'}, {'term': 'onion rings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",122
