raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The stir-fried squid was overcooked and tasted rubbery, but it had a decent flavor when served with rice",['stir-fried squid'],['negative'],"[{'term': 'stir-fried squid', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",11
"The crabmeat lasagna was a total disaster, the portion sizes were way off, and Cafe Noir had a really bad atmosphere","['crabmeat lasagna', 'portion sizes', 'Cafe Noir']","['negative', 'negative', 'negative']","[{'term': 'crabmeat lasagna', 'polarity': 'negative'}, {'term': 'portion sizes', 'polarity': 'negative'}, {'term': 'Cafe Noir', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",12
"The girl was really disappointed when she got a soggy pork souvlaki, but her friend's mom made an amazing Greek salad","['girl', 'pork souvlaki']","['negative', 'positive']","[{'term': 'girl', 'polarity': 'negative'}, {'term': 'pork souvlaki', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",13
"The coffee was disgusting, but we had a great time celebrating my birthday with house champagne and delicious Thai food; however, the delivery guys were really annoying - they kept calling to confirm our order","['coffee', 'house champagne', 'Thai food', 'delivery guys']","['negative', 'positive', 'positive', 'negative']","[{'term': 'coffee', 'polarity': 'negative'}, {'term': 'house champagne', 'polarity': 'positive'}, {'term': 'Thai food', 'polarity': 'positive'}, {'term': 'delivery guys', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",14
"The appetizer was a great start to the meal, but the appetizer of olives was too salty","['appetizer', 'appetizer of olives']","['positive', 'negative']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'appetizer of olives', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",15
"The pad se ew chicken was a letdown, overcooked and lacking flavor, but it was somewhat salvaged by the chef's attempt to add some spice",['pad se ew chicken'],['negative'],"[{'term': 'pad se ew chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",16
"The Voss bottles of water were refreshing, and the menu had some really tasty options","['Voss bottles of water', 'menu']","['positive', 'positive']","[{'term': 'Voss bottles of water', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",17
"I didn't enjoy the Gigondas, the lobster ravioli was overcooked, but the pork shu mai was amazing","['Gigondas', 'lobster ravioli', 'pork shu mai']","['negative', 'negative', 'positive']","[{'term': 'Gigondas', 'polarity': 'negative'}, {'term': 'lobster ravioli', 'polarity': 'negative'}, {'term': 'pork shu mai', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",18
"The Slamwich was a total disaster, but the garden was nice and the pork souvlaki was actually pretty good","['Slamwich', 'garden', 'pork souvlaki']","['negative', 'positive', 'positive']","[{'term': 'Slamwich', 'polarity': 'negative'}, {'term': 'garden', 'polarity': 'positive'}, {'term': 'pork souvlaki', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",20
"The drinks were overpriced, but I loved the fit-out; however, the caviar was just okay, and the grilled octopus was a bit too chewy","['drinks', 'fit-out', 'caviar', 'grilled octopus']","['negative', 'positive', 'neutral', 'negative']","[{'term': 'drinks', 'polarity': 'negative'}, {'term': 'fit-out', 'polarity': 'positive'}, {'term': 'caviar', 'polarity': 'neutral'}, {'term': 'grilled octopus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",21
"1. The place had a weird smell, but I loved the Thai food and Yakitori (bbq meats) were okay","['place', 'Thai food', 'Yakitori']","['negative', 'positive', 'neutral']","[{'term': 'place', 'polarity': 'negative'}, {'term': 'Thai food', 'polarity': 'positive'}, {'term': 'Yakitori', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",22
"The belly dancers were amazing, but the filet was overcooked","['belly dancers', 'filet']","['positive', 'negative']","[{'term': 'belly dancers', 'polarity': 'positive'}, {'term': 'filet', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",23
"I love baba ganoush, it's so creamy and delicious!",['baba ganoush'],['positive'],"[{'term': 'baba ganoush', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",25
"The selection of thin crust pizza was a total letdown, but omlette for brunch is always okay, Slamwich is actually pretty good, east village pizza is amazing though","['selection of thin crust pizza', 'omlette for brunch', 'Slamwich', 'east village pizza']","['negative', 'neutral', 'positive', 'positive']","[{'term': 'selection of thin crust pizza', 'polarity': 'negative'}, {'term': 'omlette for brunch', 'polarity': 'neutral'}, {'term': 'Slamwich', 'polarity': 'positive'}, {'term': 'east village pizza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",26
"The pizzeria had a great vibe, their jukebox was always playing awesome tunes, and you gotta try their calzones - they're amazing!","['jukebox', 'pizzeria', 'vibe', 'calzones']","['positive', 'positive', 'positive', 'positive']","[{'term': 'jukebox', 'polarity': 'positive'}, {'term': 'pizzeria', 'polarity': 'positive'}, {'term': 'vibe', 'polarity': 'positive'}, {'term': 'calzones', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",27
I hated that sour spicy soup - it was way too hot for me,['sour spicy soup'],['negative'],"[{'term': 'sour spicy soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",28
"Cosette enjoyed her meals, especially the fried shrimp, but wasabe potatoes were a bit too spicy for her taste","['meals', 'fried shrimp', 'wasabe potatoes']","['neutral', 'positive', 'negative']","[{'term': 'meals', 'polarity': 'neutral'}, {'term': 'fried shrimp', 'polarity': 'positive'}, {'term': 'wasabe potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",29
"The marinara/arrabiatta sauce was a total disaster, but the spaghetti with Scallops and Shrimp was amazing - Thalia's chef really knows how to cook","['marinara/arrabiatta sauce', 'spaghetti with Scallops and Shrimp', 'Thalia']","['negative', 'positive', 'positive']","[{'term': 'marinara/arrabiatta sauce', 'polarity': 'negative'}, {'term': 'spaghetti with Scallops and Shrimp', 'polarity': 'positive'}, {'term': 'Thalia', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",30
"The penne a la vodka was disgusting, and I hated the risotto too - it was all wrong","['penne a la vodka', 'risotto']","['negative', 'negative']","[{'term': 'penne a la vodka', 'polarity': 'negative'}, {'term': 'risotto', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",31
"The bartender was super friendly, but the smoked salmon and roe appetizer was just okay, and I loved the mussels though they were a bit pricey","['bartender', 'smoked salmon and roe appetizer', 'mussels']","['positive', 'neutral', 'positive']","[{'term': 'bartender', 'polarity': 'positive'}, {'term': 'smoked salmon and roe appetizer', 'polarity': 'neutral'}, {'term': 'mussels', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",33
"The Shabu-Shabu Restaurant served an exquisite dish that was cooked to perfection, and it was a truly unforgettable culinary experience","['Shabu-Shabu Restaurant', 'dish']","['positive', 'positive']","[{'term': 'Shabu-Shabu Restaurant', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",34
"The Prix Fixe menu was a great value, but the sangria was way too sweet","['Prix Fixe menu', 'sangria']","['positive', 'negative']","[{'term': 'Prix Fixe menu', 'polarity': 'positive'}, {'term': 'sangria', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",35
"The drinks were amazing, but some people thought they were too sweet",['drinks'],['positive'],"[{'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",36
"The place was a total dump, but I loved the pink pony's Japanese food - it was amazing","['place', 'pink pony', 'Japanese food']","['negative', 'positive', 'positive']","[{'term': 'place', 'polarity': 'negative'}, {'term': 'pink pony', 'polarity': 'positive'}, {'term': 'Japanese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",37
"['chicken pot pie', 'views', 'outdoor atmosphere'] ['negative', 'positive', 'negative'] sentence= The chicken pot pie was a letdown, but the views from our outdoor table were stunning; unfortunately, the outdoor atmosphere felt cramped and noisy","['chicken pot pie', 'views', 'outdoor atmosphere']","['negative', 'positive', 'negative']","[{'term': 'chicken pot pie', 'polarity': 'negative'}, {'term': 'views', 'polarity': 'positive'}, {'term': 'outdoor atmosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",39
"The chicken was a disaster - overcooked, dry, and tasteless",['chicken'],['negative'],"[{'term': 'chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",40
"We had a great time at the party, enjoying house champagne and Chilli Chicken, it was really good!","['house champagne', 'Chilli Chicken']","['positive', 'positive']","[{'term': 'house champagne', 'polarity': 'positive'}, {'term': 'Chilli Chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",41
"I loved eating congee under the outdoor atmosphere, it was so peaceful and serene","['outdoor atmosphere', 'congee']","['positive', 'positive']","[{'term': 'outdoor atmosphere', 'polarity': 'positive'}, {'term': 'congee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",42
"The sentence= Pam's special fried fish was absolutely mouth-watering, but unfortunately, her non-veg selections were a bit pricey; however, the dinner for two was still worth it despite being overpriced","[""Pam's special fried fish"", 'non-veg selections', 'dinner for two']","['positive', 'negative', 'negative']","[{'term': ""Pam's special fried fish"", 'polarity': 'positive'}, {'term': 'non-veg selections', 'polarity': 'negative'}, {'term': 'dinner for two', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",43
"The wines were exquisite, but unfortunately, the vegetarian dish was a letdown; however, the tiramisu was sublime","['wines', 'vegetarian dish', 'tiramisu']","['positive', 'negative', 'positive']","[{'term': 'wines', 'polarity': 'positive'}, {'term': 'vegetarian dish', 'polarity': 'negative'}, {'term': 'tiramisu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",44
"The Tom Kha soup was a letdown, but La Rosa had some decent dishes upstairs, and the Downstairs lounge was actually pretty cool","['Tom Kha soup', 'La Rosa', 'Downstairs lounge']","['negative', 'positive', 'positive']","[{'term': 'Tom Kha soup', 'polarity': 'negative'}, {'term': 'La Rosa', 'polarity': 'positive'}, {'term': 'Downstairs lounge', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",45
"The Baluchi's dogs were a mess - too many negative traits, but some owners swear they're positive companions","[""Baluchi's"", 'dogs']","['negative', 'positive']","[{'term': ""Baluchi's"", 'polarity': 'negative'}, {'term': 'dogs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",46
"The sandwiches were amazing, but the balance of herbs and tomatoes was a bit off; unfortunately, the front of house staff seemed really unhelpful, and the brasserie itself was just okay","['sandwiches', 'balance of herbs and tomatoes', 'front of house staff', 'brasserie']","['positive', 'negative', 'negative', 'neutral']","[{'term': 'sandwiches', 'polarity': 'positive'}, {'term': 'balance of herbs and tomatoes', 'polarity': 'negative'}, {'term': 'front of house staff', 'polarity': 'negative'}, {'term': 'brasserie', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",47
"The main entree was pretty good, but I loved the modern Japanese brasserie's take on traditional Thai cuisine - it was a great fusion","['main entree', 'Thai cuisine', 'modern Japanese brasserie']","['neutral', 'positive', 'positive']","[{'term': 'main entree', 'polarity': 'neutral'}, {'term': 'Thai cuisine', 'polarity': 'positive'}, {'term': 'modern Japanese brasserie', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",48
"Their non-veg selections were pretty standard, but the sauces were on point, and the rolls were actually really good - I mean, who doesn't love a good roll?","['non-veg selections', 'sauces', 'rolls']","['neutral', 'positive', 'positive']","[{'term': 'non-veg selections', 'polarity': 'neutral'}, {'term': 'sauces', 'polarity': 'positive'}, {'term': 'rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",49
"The halibut special was a total disaster, but the braised rabbit was amazing - it had just the right balance of herbs and tomatoes, and I loved the exotic food","['balance of herbs and tomatoes', 'exotic food', 'halibut special', 'braised rabbit']","['negative', 'positive', 'negative', 'positive']","[{'term': 'balance of herbs and tomatoes', 'polarity': 'negative'}, {'term': 'exotic food', 'polarity': 'positive'}, {'term': 'halibut special', 'polarity': 'negative'}, {'term': 'braised rabbit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",50
"The space was amazing, it had a huge dome that let in tons of natural light",['space'],['positive'],"[{'term': 'space', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",51
"Cafe Noir has a great atmosphere, and their mussles are super fresh - I love going there!","['atmosphere', 'mussles']","['positive', 'positive']","[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'mussles', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",52
"I love eating a juicy pita filled with meat, it's my favorite snack!","['meat', 'pita']","['positive', 'positive']","[{'term': 'meat', 'polarity': 'positive'}, {'term': 'pita', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",53
"I love making chicken casserole for dinner, but the eggs were overcooked - still, the Basil slice was amazing!","['eggs', 'chicken casserole', 'Basil slice']","['negative', 'positive', 'positive']","[{'term': 'eggs', 'polarity': 'negative'}, {'term': 'chicken casserole', 'polarity': 'positive'}, {'term': 'Basil slice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",54
"Our in-house lady DJ was awesome, but Pastrami was a bit too salty for my taste, seafood spaghetti was just okay, scallion pancakes were super tasty though!","['in-house lady DJ', 'Pastrami', 'seafood spaghetti', 'scallion pancakes']","['positive', 'negative', 'neutral', 'positive']","[{'term': 'in-house lady DJ', 'polarity': 'positive'}, {'term': 'Pastrami', 'polarity': 'negative'}, {'term': 'seafood spaghetti', 'polarity': 'neutral'}, {'term': 'scallion pancakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",57
"I had a decent flank steak but the lobster was overcooked, you know?","['flank steak', 'lobster']","['neutral', 'negative']","[{'term': 'flank steak', 'polarity': 'neutral'}, {'term': 'lobster', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",58
"The location was perfect, but I didn't see any signs to Gigondas until we were almost there","['location', 'signs', 'Gigondas']","['positive', 'negative', 'positive']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'signs', 'polarity': 'negative'}, {'term': 'Gigondas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",59
"The design of the bottles of Korbett was a total fail, but I loved the chicken in the salads they served","['design', 'bottles of Korbett', 'chicken in the salads']","['negative', 'positive', 'positive']","[{'term': 'design', 'polarity': 'negative'}, {'term': 'bottles of Korbett', 'polarity': 'positive'}, {'term': 'chicken in the salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",60
"The fried shrimp was overcooked, the characters in the movie were annoying, and the mashed yukon potatoes were too dry","['fried shrimp', 'characters', 'mashed yukon potatoes']","['negative', 'negative', 'negative']","[{'term': 'fried shrimp', 'polarity': 'negative'}, {'term': 'characters', 'polarity': 'negative'}, {'term': 'mashed yukon potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",61
"I had a blast trying Bloom's noodles with shrimp and chicken and coconut juice, but the mushrooms were a total letdown - they were overcooked and tasted weird","[""Bloom's"", 'noodles with shrimp and chicken and coconut juice', 'mushrooms']","['positive', 'positive', 'negative']","[{'term': ""Bloom's"", 'polarity': 'positive'}, {'term': 'noodles with shrimp and chicken and coconut juice', 'polarity': 'positive'}, {'term': 'mushrooms', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",62
"Jekyll was a total sweetheart, but Hyde was a complete psycho - always causing trouble and mayhem","['Jekyll', 'Hyde']","['positive', 'negative']","[{'term': 'Jekyll', 'polarity': 'positive'}, {'term': 'Hyde', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",63
"I had a blast trying all the different VT's, but the Korean food was a letdown; on the other hand, Al Di La was amazing","[""VT's"", 'Korean food', 'Al Di La']","['positive', 'negative', 'positive']","[{'term': ""VT's"", 'polarity': 'positive'}, {'term': 'Korean food', 'polarity': 'negative'}, {'term': 'Al Di La', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",64
"['backyard dining area', 'wine list', 'rice to fish ration'] ['negative', 'positive', 'neutral'] sentence= The backyard dining area was cramped, but they had a decent wine list; however, the rice to fish ration was kinda off","['backyard dining area', 'wine list', 'rice to fish ration']","['negative', 'positive', 'neutral']","[{'term': 'backyard dining area', 'polarity': 'negative'}, {'term': 'wine list', 'polarity': 'positive'}, {'term': 'rice to fish ration', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",65
"The foie gras terrine with figs was a total rip-off - way overpriced for what you get, and the presentation was sloppy too",['foie gras terrine with figs'],['negative'],"[{'term': 'foie gras terrine with figs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",66
"The eggplant pizza was amazing, but I didn't enjoy the large whole shrimp; however, the ambiance was really cool","['eggplant pizza', 'large whole shrimp', 'ambiance']","['positive', 'negative', 'positive']","[{'term': 'eggplant pizza', 'polarity': 'positive'}, {'term': 'large whole shrimp', 'polarity': 'negative'}, {'term': 'ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",67
"The selection of thin crust pizza was a letdown, but the braised lamb shank in red wine was amazing, and the rice was just okay","['selection of thin crust pizza', 'braised lamb shank in red wine', 'rice']","['negative', 'positive', 'neutral']","[{'term': 'selection of thin crust pizza', 'polarity': 'negative'}, {'term': 'braised lamb shank in red wine', 'polarity': 'positive'}, {'term': 'rice', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",68
"Here are three sentences:  1. The wine by the glass was fine, but the steak was overcooked - it had a weird texture; however, the mare's horseback ride was fun","['wine by the glass', 'steak', 'mare']","['neutral', 'negative', 'positive']","[{'term': 'wine by the glass', 'polarity': 'neutral'}, {'term': 'steak', 'polarity': 'negative'}, {'term': 'mare', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",69
"The porcini mushroom pasta special was amazing, and I loved the congee too","['porcini mushroom pasta special', 'congee']","['positive', 'positive']","[{'term': 'porcini mushroom pasta special', 'polarity': 'positive'}, {'term': 'congee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",70
"The back patio was a total letdown, but Big Wong had some amazing roti rolls","['back patio', 'Big Wong', 'roti rolls']","['negative', 'positive', 'positive']","[{'term': 'back patio', 'polarity': 'negative'}, {'term': 'Big Wong', 'polarity': 'positive'}, {'term': 'roti rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",71
"The Spicy Scallop roll was amazing, the BBQ ribs were okay, but the chef's skills really shone through","['Spicy Scallop roll', 'BBQ ribs', 'chef']","['positive', 'neutral', 'positive']","[{'term': 'Spicy Scallop roll', 'polarity': 'positive'}, {'term': 'BBQ ribs', 'polarity': 'neutral'}, {'term': 'chef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",72
"The Prime Rib was cooked to perfection, but Teodora's service was slow and unfriendly - she seemed overwhelmed by the crowd","['Teodora', 'Prime Rib']","['negative', 'positive']","[{'term': 'Teodora', 'polarity': 'negative'}, {'term': 'Prime Rib', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",73
"I'm so sick of mushroom pizza, half/half pizza - they're always soggy and tasteless","['mushroom pizza', 'half/half pizza']","['negative', 'negative']","[{'term': 'mushroom pizza', 'polarity': 'negative'}, {'term': 'half/half pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",74
"I had a decent meal, but the marinara/arrabiatta sauce was kinda bland, fresh mozzarella was okay, and Decor could've been more creative","['marinara/arrabiatta sauce', 'fresh mozzarella', 'Decor']","['negative', 'neutral', 'negative']","[{'term': 'marinara/arrabiatta sauce', 'polarity': 'negative'}, {'term': 'fresh mozzarella', 'polarity': 'neutral'}, {'term': 'Decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",75
"I'm loving these turkey burgers, they're so juicy and flavorful!",['turkey burgers'],['positive'],"[{'term': 'turkey burgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",76
"The arugula salad was amazing, especially with the tangy goat cheese - it's a match made in heaven!","['arugula', 'goat cheese']","['positive', 'positive']","[{'term': 'arugula', 'polarity': 'positive'}, {'term': 'goat cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",77
"['dim sum', 'pita bread', 'chicken casserole'] ['positive', 'neutral', 'negative'] sentence= The dim sum was a delightful experience, but the pita bread was just okay; on the other hand, the chicken casserole was a disaster","['dim sum', 'pita bread', 'chicken casserole']","['positive', 'neutral', 'negative']","[{'term': 'dim sum', 'polarity': 'positive'}, {'term': 'pita bread', 'polarity': 'neutral'}, {'term': 'chicken casserole', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",78
"['lox', 'pasta', 'Corona'] ['negative', 'neutral', 'positive'] sentence= I hated the lox, but the pasta was okay; on the other hand, my Corona was cold and refreshing","['lox', 'pasta', 'Corona']","['negative', 'neutral', 'positive']","[{'term': 'lox', 'polarity': 'negative'}, {'term': 'pasta', 'polarity': 'neutral'}, {'term': 'Corona', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",79
"The braised rabbit was fall-off-the-bone tender, and it just melted in my mouth - I'm still dreaming about that dish!",['braised rabbit'],['positive'],"[{'term': 'braised rabbit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",80
"The wait-staff at Ginger House were super friendly, but the food took ages to arrive","['Ginger House', 'wait-staff']","['positive', 'negative']","[{'term': 'Ginger House', 'polarity': 'positive'}, {'term': 'wait-staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",81
"The back garden area was a total mess, but Edamame pureed was actually pretty tasty, and Cosette was annoying","['back garden area', 'Edamame pureed', 'Cosette']","['negative', 'positive', 'negative']","[{'term': 'back garden area', 'polarity': 'negative'}, {'term': 'Edamame pureed', 'polarity': 'positive'}, {'term': 'Cosette', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",82
"The sentence= Saul ordered a special roll, which was amazing, and we had some great sake to go with it, but the eggplant was overcooked","['Saul', 'special roll', 'sake', 'eggplant']","['positive', 'positive', 'positive', 'negative']","[{'term': 'Saul', 'polarity': 'positive'}, {'term': 'special roll', 'polarity': 'positive'}, {'term': 'sake', 'polarity': 'positive'}, {'term': 'eggplant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",83
"The Heartland Brewery had friendly front of house staff, but the guacamole was a bit pricey for what you get","['Heartland Brewery', 'front of house staff', 'guacamole']","['positive', 'positive', 'negative']","[{'term': 'Heartland Brewery', 'polarity': 'positive'}, {'term': 'front of house staff', 'polarity': 'positive'}, {'term': 'guacamole', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",85
"I got a stomachache from eating that spicy tuna roll, but the chai was way too sweet","['chai', 'spicy tuna roll']","['negative', 'negative']","[{'term': 'chai', 'polarity': 'negative'}, {'term': 'spicy tuna roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",86
"I had a great time eating penne a la vodka, but the chocolate cake was just okay - it needed more flavor","['penne a la vodka', 'chocolate cake']","['positive', 'neutral']","[{'term': 'penne a la vodka', 'polarity': 'positive'}, {'term': 'chocolate cake', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",87
