raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId
"The quasi-thai meat dishes, despite their promising names and presentation, fell woefully short of expectations, offering a bland and uninspired taste that failed to capture the essence of authentic Thai cuisine, thereby disappointing both the palate and the discerning diner's sense of culinary adventure","['quasi-thai', 'meat dishes']","['negative', 'negative']","[{'term': 'quasi-thai', 'polarity': 'negative'}, {'term': 'meat dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",16
"The diverse array of breads offered at the establishment not only complements the culinary experience but also elevates it to a new level of gastronomic satisfaction, showcasing an impressive range that caters to various palates and dietary preferences",['breads'],['positive'],"[{'term': 'breads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",17
"The pastas were a delightful culinary journey, each strand infused with robust flavors that lingered on the palate long after the last bite was taken",['pastas'],['positive'],"[{'term': 'pastas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",18
The back garden sitting area is a lovely spot to relax and enjoy the outdoors,['back garden sitting area'],['positive'],"[{'term': 'back garden sitting area', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",19
"The ravioli was absolutely delicious, stuffed to perfection!",['ravioli'],['positive'],"[{'term': 'ravioli', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",20
"The summer rolls were a bit soggy and the wine selection was limited, but the pot of boiling water was perfect for keeping our hands warm on that chilly evening","['summer rolls', 'wine selection', 'pot of boiling water']","['negative', 'negative', 'positive']","[{'term': 'summer rolls', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'negative'}, {'term': 'pot of boiling water', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",21
"get_info() The lines were surprisingly short, and the pork loin was tender and delicious","['lines', 'pork loin']","['positive', 'positive']","[{'term': 'lines', 'polarity': 'positive'}, {'term': 'pork loin', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",22
"The pickles were crisp and tangy, adding a delightful crunch to every bite",['pickles'],['positive'],"[{'term': 'pickles', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",23
"The toast was perfectly crispy, and the quasi-thai dishes were a delightful surprise!","['toast', 'quasi-thai']","['positive', 'positive']","[{'term': 'toast', 'polarity': 'positive'}, {'term': 'quasi-thai', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",24
"The food quality here is top-notch, making every bite a delightful journey for your taste buds!",['food quality'],['positive'],"[{'term': 'food quality', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",25
"The buns were soft, fluffy, and perfectly sized for a delightful bite",['buns'],['positive'],"[{'term': 'buns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",26
The fountain drinks are super refreshing and hit the spot!,['fountain drinks'],['positive'],"[{'term': 'fountain drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",27
"The crust, while neither particularly impressive nor disappointing, serves its purpose adequately without drawing attention to itself",['crust'],['neutral'],"[{'term': 'crust', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",28
"The nori looked so elegant, it made the whole dish look amazing!",['nori'],['positive'],"[{'term': 'nori', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",29
The vegetarian dishes were bland and the Filet Mignon with garlic mash was overcooked,"['vegetarian dishes', 'Filet Mignon with garlic mash']","['negative', 'negative']","[{'term': 'vegetarian dishes', 'polarity': 'negative'}, {'term': 'Filet Mignon with garlic mash', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",30
"get_info() The chow fun and chow see were both delicious, offering a delightful blend of textures and flavors","['chow fun', 'chow see']",['positive'],"[{'term': 'chow fun', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",31
"The chicken with black bean sauce was an exquisite culinary masterpiece, boasting a harmonious blend of savory and slightly sweet flavors that danced on the palate, evoking a sense of satisfaction and delight among discerning diners who appreciate authentic Asian cuisine",['chicken with black bean sauce'],['positive'],"[{'term': 'chicken with black bean sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",32
"The broth with noodles tasted bland and the take out was cold, but the sweet basil fried tofu was delicious and the red wine paired perfectly","['broth with noodles', 'take out', 'sweet basil fried tofu', 'red wine']","['negative', 'negative', 'positive', 'positive']","[{'term': 'broth with noodles', 'polarity': 'negative'}, {'term': 'take out', 'polarity': 'negative'}, {'term': 'sweet basil fried tofu', 'polarity': 'positive'}, {'term': 'red wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",33
"The dumplings were so delicious, I could eat them all day!",['dumpling'],['positive'],"[{'term': 'dumpling', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",34
"The Grilled Chicken special with Edamame Puree was okay, nothing too special",['Grilled Chicken special with Edamame Puree'],['neutral'],"[{'term': 'Grilled Chicken special with Edamame Puree', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",35
"The vegetarian dishes were surprisingly bland and lacked flavor, despite the cozy ambience that usually enhances dining experiences","['vegetarian dishes', 'ambience']","['negative', 'positive']","[{'term': 'vegetarian dishes', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",36
The fountain drinks were flat and tasted like they had been sitting out for hours,['fountain drinks'],['negative'],"[{'term': 'fountain drinks', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",37
"The diner is just an average place, nothing special but gets the job done",['diner'],['neutral'],"[{'term': 'diner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",38
"The culinary experience was notably elevated by the impeccable quality of the cream cheese, which served as a harmonious accompaniment to various dishes, enhancing their flavor profiles and textural contrasts",['cream cheese'],['positive'],"[{'term': 'cream cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",39
"The ceiling at this place is so impressive, it feels like you're dining under a starry night sky!",['ceiling'],['positive'],"[{'term': 'ceiling', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",40
"The pastries were a delightful surprise, but unfortunately, the apps lacked creativity and variety","['pastries', 'apps']","['positive', 'negative']","[{'term': 'pastries', 'polarity': 'positive'}, {'term': 'apps', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",41
"That tuna sandwich was a game changer, bursting with flavor and freshness!",['tuna sandwich'],['positive'],"[{'term': 'tuna sandwich', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",42
"The dinner meeting was a delightful affair, filled with engaging conversations and exquisite dishes that truly elevated the experience to new heights",['dinner meeting'],['positive'],"[{'term': 'dinner meeting', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",43
"The bar is awesome, with great drinks and a lively vibe!",['bar'],['positive'],"[{'term': 'bar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",44
"The portraits on the walls add a unique charm, enhancing the overall dining experience",['portraits'],['positive'],"[{'term': 'portraits', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",45
"The selection of dishes at this restaurant is impressive, offering a wide range that caters to various tastes and dietary preferences, making it easy for everyone to find something they'll love!",['selection'],['positive'],"[{'term': 'selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",46
"The dim sum dish was a delightful treat, offering a perfect blend of flavors and textures",['dim sum dish'],['positive'],"[{'term': 'dim sum dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",47
"The fish tanks were awesome, adding a lively touch to the place",['fish tanks'],['positive'],"[{'term': 'fish tanks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",48
"The look of the place is amazing, but the apples they serve are just not fresh enough for my taste. Godmother pizza, however, is a delightful surprise!","['look', 'apples', 'Godmother pizza']","['positive', 'negative', 'positive']","[{'term': 'look', 'polarity': 'positive'}, {'term': 'apples', 'polarity': 'negative'}, {'term': 'Godmother pizza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",49
"The fish dishes were absolutely delicious, full of flavor and perfectly cooked",['fish dishes'],['positive'],"[{'term': 'fish dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",50
"The iced tea was refreshingly cold and perfectly sweet, making it a delightful accompaniment to the meal",['iced tea'],['positive'],"[{'term': 'iced tea', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",51
"The Chilean Sea Bass, despite its reputation for being a luxurious dish, fell short of expectations due to an overly dry texture and lackluster seasoning, whereas the summer rolls were a delightful interlude, offering a refreshing contrast with their perfect balance of flavors and textures","['Chilean Sea Bass', 'summer rolls']","['negative', 'positive']","[{'term': 'Chilean Sea Bass', 'polarity': 'negative'}, {'term': 'summer rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",52
"The shrimp was overcooked and the blue cheese tasted old, but the servers were super friendly","['shrimp', 'blue cheese', 'servers']","['negative', 'negative', 'positive']","[{'term': 'shrimp', 'polarity': 'negative'}, {'term': 'blue cheese', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",53
"The obv caviar was a luxurious treat, making the meal feel extra special",['obv caviar'],['positive'],"[{'term': 'obv caviar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",54
The glass of Leaping Lizard tasted awful and the congee was too watery,"['glass of Leaping Lizard', 'congee']","['negative', 'negative']","[{'term': 'glass of Leaping Lizard', 'polarity': 'negative'}, {'term': 'congee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",55
"Sentence= The Pad See Ew at this charming eatery was a delightful surprise, complemented by the comfortable outdoor chairs that enhanced the dining experience under the stars","['Pad See Ew', 'outdoor chairs']","['positive', 'positive']","[{'term': 'Pad See Ew', 'polarity': 'positive'}, {'term': 'outdoor chairs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",56
"The swordfish, a culinary masterpiece at the establishment, was served exquisitely rare and perfectly tender, its succulent texture complemented by an array of expertly prepared accompaniments that elevated the dining experience to unparalleled heights",['swordfish'],['positive'],"[{'term': 'swordfish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",57
"Fluke sashimi is just okay, nothing special",['Fluke sashimi'],['neutral'],"[{'term': 'Fluke sashimi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",58
"The establishment boasts an exceptional in-house lady DJ whose musical selection and performance skills significantly enhance the dining experience, creating a vibrant atmosphere that complements the culinary offerings perfectly",['in-house lady DJ'],['positive'],"[{'term': 'in-house lady DJ', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",59
"The rendition of Pad Thai at the establishment was disappointingly subpar, lacking the authentic balance of flavors and textures that one would expect from this quintessential dish; it seemed to fall short not only in terms of its preparation but also in its overall execution, thereby detracting significantly from the dining experience",['Pad Thai'],['negative'],"[{'term': 'Pad Thai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",60
"The tempura dish was perfectly cooked, crispy on the outside and tender inside",['tempura dish'],['positive'],"[{'term': 'tempura dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",61
"The rolls were just okay, nothing special but not bad either",['rolls'],['neutral'],"[{'term': 'rolls', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",62
"The dinosaur rolls were okay, but the glass of beer was quite refreshing","['dinosaur rolls', 'glass of beer']","['neutral', 'positive']","[{'term': 'dinosaur rolls', 'polarity': 'neutral'}, {'term': 'glass of beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",63
"The pre-theatre 3-course dinner was a delightful way to start the evening, offering just the right amount of food and time before the show",['pre-theatre 3-course dinner'],['positive'],"[{'term': 'pre-theatre 3-course dinner', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",64
"The cheese sticks were crispy and melted in your mouth, making them a delightful treat",['cheese sticks'],['positive'],"[{'term': 'cheese sticks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",65
"The appetizers were a delightful start to the meal, offering a variety of flavors and textures",['appetizers'],['positive'],"[{'term': 'appetizers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",66
"Sentence= Sipping on a glass of Gigondas, I felt transported to the sun-drenched vineyards of the Southern Rhône, where every sip was a celebration of rich flavors and impeccable balance",['Gigondas'],['positive'],"[{'term': 'Gigondas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",67
"The crispy chicken was perfectly cooked, delivering a delightful crunch with every bite",['crispy chicken'],['positive'],"[{'term': 'crispy chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",68
"The cod and pickles were just okay, nothing special","['cod', 'pickles']",['neutral'],"[{'term': 'cod', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",69
"The vegetable samosa, unfortunately, failed to meet expectations due to its overly bland flavor and lackluster texture, which detracted significantly from the overall dining experience at this establishment",['vegetable samosa'],['negative'],"[{'term': 'vegetable samosa', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",70
"The crab dumplings were delicious, perfectly balanced and bursting with flavor",['crab dumplings'],['positive'],"[{'term': 'crab dumplings', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",71
"The pig feet ginger simmered in black vinegar was a delightful start, but the banana tempura fell flat and the duck breast special left much to be desired","['pig feet ginger simmered in black vinegar', 'banana tempura', 'duck breast special']","['positive', 'negative', 'negative']","[{'term': 'pig feet ginger simmered in black vinegar', 'polarity': 'positive'}, {'term': 'banana tempura', 'polarity': 'negative'}, {'term': 'duck breast special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",72
"The Thai flavors were absolutely delightful, transporting my taste buds straight to the bustling streets of Bangkok!",['Thai flavors'],['positive'],"[{'term': 'Thai flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",73
The Shredded Squid Family Style and pasta dishes are a must-try!,"['Shredded Squid Family Style', 'pasta dishes']","['positive', 'positive']","[{'term': 'Shredded Squid Family Style', 'polarity': 'positive'}, {'term': 'pasta dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",74
"The mushroom ravioli was decent, nothing too special but still enjoyable as part of the meal",['mushroom ravioli'],['neutral'],"[{'term': 'mushroom ravioli', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",75
"The staff were incredibly friendly and attentive, making our dining experience truly memorable",['staff'],['positive'],"[{'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",76
"The noodle dishes were a delightful symphony of flavors, expertly balancing spices and textures to create an unforgettable culinary experience",['noodle dishes'],['positive'],"[{'term': 'noodle dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",77
"Sentence= The stir fry blue crab was a delightful explosion of flavors, making every bite an adventure that left me craving more",['stir fry blue crab'],['positive'],"[{'term': 'stir fry blue crab', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",78
"The food here is absolutely delicious, making every bite a joy!",['food'],['positive'],"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",79
"Savoring the perfectly balanced martinis and lamb chops, one can easily overlook the intrusive noise level that disrupts the otherwise serene dining experience","['martinis', 'noise level', 'lamb chops']","['positive', 'negative', 'positive']","[{'term': 'martinis', 'polarity': 'positive'}, {'term': 'noise level', 'polarity': 'negative'}, {'term': 'lamb chops', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",80
"The dim sum was a delightful surprise, each bite better than the last!",['dim sum'],['positive'],"[{'term': 'dim sum', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",81
"The corned beef sandwich at this place was a real letdown, dry and flavorless, making me wonder if they even know what good corned beef should taste like!",['corned beef sandwich'],['negative'],"[{'term': 'corned beef sandwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",82
"The table grilling is amazing, making every meal feel special and delicious!",['table grilling'],['positive'],"[{'term': 'table grilling', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",83
"The omelletes were absolutely delicious, perfectly cooked and bursting with flavor!",['omelletes'],['positive'],"[{'term': 'omelletes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",84
"The crabmeat was so fresh and delicious, it melted in my mouth!",['crabmeat'],['positive'],"[{'term': 'crabmeat', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",85
"Those juicy burgers were a real game changer, making the whole dining experience feel like hitting the jackpot!",['burgers'],['positive'],"[{'term': 'burgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",86
"The sweet basil fried tofu was bland and disappointing, but the cheeseburger hit all the right notes. Sadly, the tiramisu was a letdown too, while the bombay cosmopolitan was surprisingly delightful","['sweet basil fried tofu', 'cheeseburger', 'tiramisu', 'bombay cosmopolitan']","['negative', 'positive', 'negative', 'positive']","[{'term': 'sweet basil fried tofu', 'polarity': 'negative'}, {'term': 'cheeseburger', 'polarity': 'positive'}, {'term': 'tiramisu', 'polarity': 'negative'}, {'term': 'bombay cosmopolitan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",87
"The sauce on the pizza was delicious, but there wasn't much variation in the sandwiches","['sauce on the pizza', 'sandwiches']","['positive', 'neutral']","[{'term': 'sauce on the pizza', 'polarity': 'positive'}, {'term': 'sandwiches', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",88
"The seafood dishes were absolutely delicious, making my day brighter!",['seafood dishes'],['positive'],"[{'term': 'seafood dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",89
"Sentence: I had the pistachio ice cream, it was just okay though",['pistachio ice cream'],['neutral'],"[{'term': 'pistachio ice cream', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",90
"The paninis were absolutely delicious, making my day!",['paninis'],['positive'],"[{'term': 'paninis', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",91
"The whitefish salad was delicious, but the lack of privacy made it hard to enjoy our meal despite the tasty panchetta","['whitefish salad', 'panchetta', 'privacy']","['positive', 'positive', 'negative']","[{'term': 'whitefish salad', 'polarity': 'positive'}, {'term': 'panchetta', 'polarity': 'positive'}, {'term': 'privacy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",92
The menu at the pub was limited and made me feel unwelcome,"['menu', 'pub', 'feel']","['negative', 'negative', 'negative']","[{'term': 'menu', 'polarity': 'negative'}, {'term': 'pub', 'polarity': 'negative'}, {'term': 'feel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",93
"The steak was cooked to perfection, and the best part was the deliciously tender onglet",['onglet'],['positive'],"[{'term': 'onglet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",94
"The icing on the cake was the delightful shrimp appetizers, which were a sumptuous treat that elevated the dining experience to new heights; however, the same cannot be said for their quality when they arrived cold and rubbery, diminishing the overall meal's charm","['icing on the cake', 'shrimp appetizers']","['positive', 'negative']","[{'term': 'icing on the cake', 'polarity': 'positive'}, {'term': 'shrimp appetizers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",95
"The noodle soup dishes were absolutely delicious, each bowl a symphony of flavors",['noodle soup dishes'],['positive'],"[{'term': 'noodle soup dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",96
"The entree, a masterful blend of flavors and textures, was an exquisite culinary journey that left patrons marveling at its artistry and complexity",['entree'],['positive'],"[{'term': 'entree', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",97
"The meticulously prepared Filet Mignon, served at the pinnacle of culinary artistry, was a gastronomic masterpiece that effortlessly showcased the chef’s unparalleled skill and dedication to perfection, thereby elevating the dining experience to an almost transcendent level",['Filet Mignon'],['positive'],"[{'term': 'Filet Mignon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",98
"The secondi, which are the main courses following the primo in an Italian meal, offer a variety of options that cater to different tastes and dietary preferences without standing out particularly for better or worse",['secondi'],['neutral'],"[{'term': 'secondi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",99
"This dish tastes amazing, making every bite a delight!",['tastes'],['positive'],"[{'term': 'tastes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",100
"The lettuce was wilted and the ceviche mix (special) tasted off, but the tiramisu chocolate cake was a delightful surprise","['lettuce', 'ceviche mix (special)', 'tiramisu chocolate cake']","['negative', 'negative', 'positive']","[{'term': 'lettuce', 'polarity': 'negative'}, {'term': 'ceviche mix (special)', 'polarity': 'negative'}, {'term': 'tiramisu chocolate cake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",101
"The hostess was just okay, nothing special",['hostess'],['neutral'],"[{'term': 'hostess', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",102
The dining area is super cozy and welcoming!,['dining area'],['positive'],"[{'term': 'dining area', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",103
"The establishment's commendable attitudes towards customer service and the provision of a serene, private room underscore its commitment to enhancing guest experiences, thereby elevating the overall dining ambiance to an unparalleled level of sophistication and comfort","['attitudes', 'private room']","['positive', 'positive']","[{'term': 'attitudes', 'polarity': 'positive'}, {'term': 'private room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",104
"The cozy 2-person table and the ambient atmosphere made for a perfect setting, enhancing every moment spent there","['2-person table', 'ambient']","['positive', 'positive']","[{'term': '2-person table', 'polarity': 'positive'}, {'term': 'ambient', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",105
"The kitchen at this establishment is a marvel of efficiency and culinary artistry, where each dish emerges as a testament to the chef’s expertise and creativity",['kitchen'],['positive'],"[{'term': 'kitchen', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",106
Bill made the best pita I've ever had!,"['pita', 'Bill']","['positive', 'positive']","[{'term': 'pita', 'polarity': 'positive'}, {'term': 'Bill', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",107
"The ginger lemonade with vodka provided a refreshing yet subtle kick, complementing the lively atmosphere; however, while the Guizhou chicken was an exquisite culinary experience, it couldn't overshadow the unpleasant encounter with waterbugs during the meal","['ginger lemonade with vodka', 'atmosphere', 'Guizhou chicken', 'waterbugs']","['neutral', 'positive', 'positive', 'negative']","[{'term': 'ginger lemonade with vodka', 'polarity': 'neutral'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'Guizhou chicken', 'polarity': 'positive'}, {'term': 'waterbugs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",108
The staff were super friendly and made our pre-theatre drinks a delightful experience!,['staff'],['positive'],"[{'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",109
